order_id,order_date,customer_name,city,category,product_id,sales,profit
US-2019-164357,11/25/2019,Sandra Flanagan,Wilmington,Office Supplies,OFF-AR-10001177,13.12,1.476
US-2019-164448,10/31/2019,Damala Kotsonis,Salinas,Office Supplies,OFF-BI-10002949,9.728,3.2832
US-2019-164966,7/30/2019,Gary Hansen,Lakeville,Furniture,FUR-CH-10002304,155.88,38.97
US-2019-165449,11/22/2019,Anne Pryor,Frisco,Technology,TEC-AC-10004127,27.168,-1.3584
US-2019-165512,5/24/2019,Vivek Sundaresam,Naperville,Furniture,FUR-CH-10002880,602.651,-163.5767
US-2019-165743,11/20/2019,Michelle Moray,Aurora,Furniture,FUR-BO-10002268,145.764,-247.7988
US-2019-166520,7/16/2019,Katrina Edelman,New York City,Office Supplies,OFF-PA-10000501,80.88,39.6312
US-2019-167220,12/12/2019,Joni Blumstein,Austin,Technology,TEC-AC-10002018,22.368,6.4308
US-2019-168704,4/13/2019,Frank Preis,Huntsville,Furniture,FUR-TA-10000688,609.98,-113.282
US-2019-168732,12/10/2019,Khloe Miller,Roswell,Office Supplies,OFF-AR-10003087,1.78,0.4984
US-2019-168914,5/21/2019,Joel Eaton,Frankfort,Office Supplies,OFF-AP-10000358,20.768,-52.9584
US-2019-168935,11/27/2019,Denny Ordway,Pembroke Pines,Furniture,FUR-TA-10000617,375.4575,-157.0095
US-2020-100405,8/26/2020,Tom Stivers,Los Angeles,Office Supplies,OFF-AR-10000390,8.26,3.7996
US-2020-100419,12/16/2020,Craig Carreira,Chicago,Office Supplies,OFF-BI-10002194,4.788,-7.9002
US-2020-100461,1/8/2020,Jack O'Briant,Franklin,Furniture,FUR-BO-10002545,1565.88,407.1288
US-2020-100566,9/3/2020,Julie Kriz,Aurora,Furniture,FUR-FU-10003394,83.952,-90.2484
US-2020-100720,7/16/2020,Chloris Kastensmidt,Philadelphia,Office Supplies,OFF-SU-10001574,5.84,0.73
US-2020-100839,10/13/2020,Noah Childs,Aurora,Furniture,FUR-FU-10001617,24.96,4.368
US-2020-101196,5/12/2020,Filia McAdams,Philadelphia,Office Supplies,OFF-ST-10004804,82.368,-19.5624
US-2020-101497,9/29/2020,Pamela Stobb,Los Angeles,Office Supplies,OFF-PA-10000176,18.97,9.1056
US-2020-101616,9/3/2020,Craig Yedwab,Monroe,Office Supplies,OFF-BI-10000014,87.28,41.0216
US-2020-102141,8/26/2020,Ken Dana,New York City,Office Supplies,OFF-BI-10001510,146.688,45.84
US-2020-102232,8/5/2020,Maureen Fritzler,Huntsville,Office Supplies,OFF-AR-10000538,197.05,59.115
US-2020-102239,5/5/2020,Lindsay Williams,Henderson,Furniture,FUR-TA-10003392,1685.88,320.3172
US-2020-103646,4/21/2020,Sibella Parks,Chicago,Office Supplies,OFF-AP-10004487,48.792,-126.8592
US-2020-103674,12/6/2020,Anne Pryor,Los Angeles,Office Supplies,OFF-AR-10004752,18.69,5.2332
US-2020-104794,12/16/2020,Keith Dawkins,New York City,Office Supplies,OFF-FA-10001754,3.68,1.8032
US-2020-104815,9/3/2020,Rob Beeghly,Chicago,Furniture,FUR-BO-10003894,198.744,0
US-2020-105452,7/28/2020,Barry Franz,Pasadena,Furniture,FUR-FU-10003691,24.7,-9.88
US-2020-105578,5/30/2020,Maribeth Yedwab,Parker,Furniture,FUR-CH-10001215,801.568,50.098
US-2020-105830,12/31/2020,Duane Benoit,Lancaster,Office Supplies,OFF-ST-10002554,156.512,-35.2152
US-2020-106313,8/22/2020,Deirdre Greer,Seattle,Office Supplies,OFF-PA-10001870,19.44,9.3312
US-2020-106600,4/8/2020,Raymond Messe,Columbus,Furniture,FUR-BO-10001608,354.9,88.725
US-2020-106677,11/5/2020,Alejandro Savely,Philadelphia,Technology,TEC-PH-10003187,23.988,-15.992
US-2020-107440,4/16/2020,Bill Shonely,Lakewood,Furniture,FUR-FU-10000550,9.96,3.2868
US-2020-108098,10/14/2020,Christine Phan,Seattle,Technology,TEC-AC-10000865,177,30.09
US-2020-108455,12/2/2020,Mike Kennedy,San Francisco,Office Supplies,OFF-PA-10002262,25.92,12.4416
US-2020-108497,6/14/2020,Marc Harrigan,Los Angeles,Furniture,FUR-BO-10004218,599.165,35.245
US-2020-108504,2/5/2020,Paul Prost,Smyrna,Furniture,FUR-BO-10004015,239.98,52.7956
US-2020-108637,3/13/2020,Adam Bellavance,Waynesboro,Furniture,FUR-FU-10004864,127.88,40.9216
US-2020-108777,12/12/2020,Jim Mitchum,Lorain,Office Supplies,OFF-BI-10003982,18.693,-14.3313
US-2020-109260,9/26/2020,Tanja Norvell,Tallahassee,Technology,TEC-AC-10002637,431.976,-75.5958
US-2020-110156,11/19/2020,Eric Hoffmann,Houston,Furniture,FUR-FU-10000206,2.328,-0.7566
US-2020-110170,9/27/2020,Harry Marie,Huntsville,Furniture,FUR-BO-10000780,956.6648,-225.0976
US-2020-111290,7/22/2020,Dennis Kane,Westland,Office Supplies,OFF-AR-10001761,29.2,10.512
US-2020-111528,12/30/2020,Julie Prescott,Los Angeles,Office Supplies,OFF-BI-10002194,6.384,2.1546
US-2020-111563,11/4/2020,Sally Matthias,Houston,Furniture,FUR-FU-10000723,66.112,-84.2928
US-2020-112396,2/9/2020,Justin Ritter,San Francisco,Technology,TEC-AC-10003628,89.97,39.5868
US-2020-112970,11/14/2020,Tim Brockman,Los Angeles,Office Supplies,OFF-AR-10003829,9.84,2.8536
US-2020-112977,3/10/2020,Caroline Jumper,Long Beach,Furniture,FUR-BO-10003272,176.784,-22.098
US-2020-113509,3/15/2020,Paul Lucas,Philadelphia,Technology,TEC-AC-10004855,83.976,-13.6461
US-2020-113649,8/9/2020,Helen Andreada,Fayetteville,Office Supplies,OFF-AP-10002518,569.536,64.0728
US-2020-113677,11/13/2020,Corinna Mitchell,New York City,Office Supplies,OFF-LA-10001569,14.94,6.8724
US-2020-113985,12/2/2020,Keith Dawkins,San Jose,Furniture,FUR-FU-10003026,14.52,5.6628
US-2020-114013,3/13/2020,Stewart Carmichael,Philadelphia,Furniture,FUR-CH-10004287,386.68,-5.524
US-2020-114174,9/8/2020,Anne Pryor,Malden,Furniture,FUR-BO-10003450,173.94,13.9152
US-2020-114230,11/27/2020,Chris McAfee,Phoenix,Office Supplies,OFF-ST-10000876,39.808,3.9808
US-2020-114293,11/21/2020,Justin Hirsh,Gresham,Furniture,FUR-CH-10003833,195.136,-12.196
US-2020-114622,4/10/2020,Justin Ritter,Springfield,Office Supplies,OFF-BI-10004716,8.904,-6.5296
US-2020-114776,12/6/2020,Greg Guthrie,Antioch,Office Supplies,OFF-PA-10004100,19.44,9.3312
US-2020-114888,9/19/2020,Chuck Clark,San Francisco,Office Supplies,OFF-BI-10003355,11.952,4.1832
US-2020-115441,7/25/2020,Sally Hughsby,Milwaukee,Furniture,FUR-CH-10004626,403.56,96.8544
US-2020-115455,9/8/2020,Sanjit Engle,Wheeling,Furniture,FUR-FU-10004671,14.136,-7.7748
US-2020-115819,4/19/2020,Jas O'Carroll,Los Angeles,Office Supplies,OFF-AR-10000823,5.46,1.5288
US-2020-115952,10/6/2020,Jonathan Howell,Tulsa,Office Supplies,OFF-BI-10004654,28.85,14.425
US-2020-116365,1/3/2020,Christine Abelman,San Antonio,Technology,TEC-AC-10002217,30.08,-5.264
US-2020-116400,10/22/2020,Eric Barreto,Richmond,Furniture,FUR-FU-10003731,39.92,11.1776
US-2020-116442,12/15/2020,Benjamin Patterson,Los Angeles,Furniture,FUR-FU-10002364,14.76,4.2804
US-2020-116729,12/25/2020,Grace Kelly,Los Angeles,Office Supplies,OFF-PA-10002005,45.36,21.7728
US-2020-117037,5/17/2020,Luke Weiss,Chicago,Furniture,FUR-FU-10004973,22.608,-10.1736
US-2020-117387,10/27/2020,Pete Armstrong,San Francisco,Office Supplies,OFF-BI-10004308,67.136,25.176
US-2020-117541,11/14/2020,Justin MacKendrick,Newark,Furniture,FUR-FU-10000550,19.92,6.5736
US-2020-117793,8/23/2020,Matt Abelman,Sheboygan,Office Supplies,OFF-LA-10002945,25.2,11.592
US-2020-118780,9/10/2020,Parhena Norris,New York City,Office Supplies,OFF-PA-10000575,6.69,3.0774
US-2020-119046,6/2/2020,Edward Hooks,Seattle,Office Supplies,OFF-BI-10000138,11.232,3.9312
US-2020-119270,3/12/2020,Scot Wooten,Los Angeles,Office Supplies,OFF-PA-10004022,19.98,8.991
US-2020-119298,11/25/2020,Emily Phan,Jonesboro,Technology,TEC-PH-10002564,59.98,17.994
US-2020-120460,4/30/2020,Ben Ferrer,Dallas,Furniture,FUR-FU-10004973,22.608,-10.1736
US-2020-120929,3/18/2020,Rose O'Brian,Memphis,Furniture,FUR-TA-10001857,189.882,-94.941
US-2020-121013,9/5/2020,Michael Moore,Chesapeake,Furniture,FUR-TA-10003238,1652.94,314.0586
US-2020-122182,3/10/2020,Bryan Davis,Philadelphia,Technology,TEC-AC-10002800,39.992,7.4985
US-2020-122245,9/25/2020,Adrian Barton,Phoenix,Furniture,FUR-TA-10002356,393.165,-204.4458
US-2020-123470,8/15/2020,Max Engle,Aurora,Office Supplies,OFF-AP-10003287,122.328,12.2328
US-2020-123610,5/12/2020,Vivian Mathis,Mission Viejo,Office Supplies,OFF-AP-10002222,8.67,2.3409
US-2020-123750,4/15/2020,Ross Baird,Gastonia,Office Supplies,OFF-BI-10004584,189.588,-145.3508
US-2020-124163,9/25/2020,Steve Chapman,La Crosse,Furniture,FUR-CH-10004218,201.96,50.49
US-2020-125402,9/25/2020,Dan Lawera,Long Beach,Furniture,FUR-CH-10000665,483.136,60.392
US-2020-125969,11/6/2020,Lindsay Shagiari,Los Angeles,Furniture,FUR-CH-10001146,81.424,-9.1602
US-2020-126431,7/1/2020,Stephanie Ulpright,New York City,Office Supplies,OFF-LA-10001474,30.53,14.0438
US-2020-126452,8/21/2020,Scot Coram,Los Angeles,Furniture,FUR-TA-10003569,2887.056,180.441
US-2020-126844,10/8/2020,Bart Watters,Houston,Furniture,FUR-FU-10004909,51.712,-32.32
US-2020-126893,11/26/2020,Carol Triggs,Philadelphia,Technology,TEC-PH-10004165,494.982,-115.4958
US-2020-127334,12/15/2020,Mike Pelletier,Springfield,Furniture,FUR-TA-10003473,564.195,-304.6653
US-2020-127425,8/26/2020,Dan Reichenbach,New York City,Technology,TEC-AC-10002800,249.95,87.4825
US-2020-127971,11/20/2020,David Wiener,Houston,Furniture,FUR-CH-10003774,318.43,-77.333
US-2020-128195,8/4/2020,Ralph Arnett,Peoria,Office Supplies,OFF-BI-10002003,3.98,-6.567
US-2020-128293,6/2/2020,Karen Carlisle,Philadelphia,Office Supplies,OFF-ST-10000736,64.784,-12.9568
US-2020-128678,9/15/2020,Rob Beeghly,Seattle,Office Supplies,OFF-BI-10002103,48.664,15.8158
US-2020-128902,3/11/2020,Mick Brown,Vineland,Furniture,FUR-TA-10001095,244.006,-31.3722
US-2020-128909,10/9/2020,Sibella Parks,Philadelphia,Furniture,FUR-FU-10004071,332.832,-24.9624
US-2020-129469,9/23/2020,Kelly Lampkin,Fairfield,Furniture,FUR-FU-10002298,532.704,-26.6352
US-2020-131058,12/27/2020,Eugene Moren,Santa Ana,Office Supplies,OFF-LA-10001613,20.16,9.8784
US-2020-131114,12/9/2020,Rob Williams,Chicago,Office Supplies,OFF-AP-10003971,4.356,-11.7612
US-2020-131149,7/10/2020,Logan Haushalter,Dallas,Office Supplies,OFF-AR-10002135,154.24,17.352
US-2020-131611,11/5/2020,Emily Phan,Houston,Furniture,FUR-BO-10000780,956.6648,-225.0976
US-2020-131674,11/29/2020,Nick Crebassa,Dallas,Technology,TEC-AC-10004864,58.416,16.7946
US-2020-131891,7/29/2020,Pierre Wener,Pensacola,Office Supplies,OFF-BI-10000201,2.214,-1.476
US-2020-131912,10/29/2020,Logan Haushalter,Los Angeles,Office Supplies,OFF-BI-10004236,11.744,3.8168
US-2020-132423,4/15/2020,Muhammed Yedwab,Grapevine,Office Supplies,OFF-AR-10001221,33.488,5.8604
US-2020-132577,11/22/2020,Jeremy Ellison,Houston,Office Supplies,OFF-AR-10003481,23.616,2.6568
US-2020-132857,12/11/2020,Cynthia Arntzen,Smyrna,Office Supplies,OFF-AR-10003251,6.672,1.668
US-2020-133508,4/17/2020,Sean Wendt,Omaha,Office Supplies,OFF-FA-10000134,29.05,9.0055
US-2020-133879,3/21/2020,Kean Takahito,Chicago,Furniture,FUR-CH-10000665,528.43,0
US-2020-134369,9/16/2020,Becky Castell,Laguna Niguel,Office Supplies,OFF-PA-10002195,12.96,6.3504
US-2020-134488,9/24/2020,Pete Kriz,Columbus,Furniture,FUR-CH-10003199,155.372,-13.3176
US-2020-134656,9/28/2020,Muhammed MacIntyre,Quincy,Office Supplies,OFF-PA-10003039,99.136,30.98
US-2020-134761,11/30/2020,Dean Braden,Hickory,Technology,TEC-PH-10002890,36.192,2.7144
US-2020-134908,6/5/2020,Joni Sundaresam,Philadelphia,Office Supplies,OFF-LA-10000973,7.56,2.646
US-2020-135209,12/29/2020,Marc Harrigan,Miami,Office Supplies,OFF-PA-10000143,25.344,8.8704
US-2020-135720,12/11/2020,Fred McMath,Aurora,Office Supplies,OFF-ST-10001963,243.384,-51.7191
US-2020-135923,1/22/2020,Carlos Meador,Fayetteville,Furniture,FUR-BO-10002213,451.136,-67.6704
US-2020-136581,11/10/2020,Seth Vernon,Troy,Office Supplies,OFF-PA-10002787,31.104,10.8864
US-2020-137295,1/8/2020,Vivek Sundaresam,Raleigh,Office Supplies,OFF-AR-10001955,47.616,5.952
US-2020-137547,3/7/2020,Ed Braxton,Fort Worth,Technology,TEC-PH-10002365,21.072,1.5804
US-2020-138408,11/18/2020,Karen Carlisle,Huntsville,Technology,TEC-AC-10003870,1319.96,527.984
US-2020-139087,7/17/2020,Dennis Kane,Seattle,Furniture,FUR-FU-10001847,12.42,4.4712
US-2020-139262,2/21/2020,Lindsay Castell,Tampa,Office Supplies,OFF-BI-10002026,34.86,-26.726
US-2020-139388,11/7/2020,Cindy Chapman,Lakewood,Office Supplies,OFF-FA-10004968,14.96,0.2992
US-2020-139486,5/21/2020,Logan Haushalter,Los Angeles,Technology,TEC-AC-10003832,66.26,27.1666
US-2020-139710,6/9/2020,Greg Matthias,Los Angeles,Technology,TEC-PH-10001198,177.48,19.9665
US-2020-140158,10/4/2020,Daniel Raglin,Providence,Office Supplies,OFF-BI-10000977,30.4,13.984
US-2020-140172,3/8/2020,Stephanie Phelps,Jackson,Office Supplies,OFF-AP-10004233,207.144,48.3336
US-2020-140809,2/1/2020,Cyma Kinney,Arlington,Office Supplies,OFF-ST-10002214,56.45,14.677
US-2020-141264,8/13/2020,Carol Triggs,Irving,Office Supplies,OFF-AP-10002534,58.924,-153.2024
US-2020-141544,8/30/2020,Patrick O'Brill,Philadelphia,Furniture,FUR-CH-10003312,786.744,-258.5016
US-2020-141880,8/22/2020,Tony Chapman,Fort Collins,Furniture,FUR-FU-10001979,98.328,9.8328
US-2020-142251,10/31/2020,Frank Olsen,Hollywood,Office Supplies,OFF-PA-10002986,32.064,11.2224
US-2020-142685,6/23/2020,Maureen Gnade,Buffalo,Office Supplies,OFF-SU-10000157,835.17,16.7034
US-2020-143280,2/22/2020,Tracy Zic,Los Angeles,Office Supplies,OFF-FA-10000992,10.65,5.0055
US-2020-143448,12/10/2020,Mark Hamilton,Greenwood,Furniture,FUR-CH-10003379,1424.9,356.225
US-2020-143819,3/1/2020,Karen Daniels,Yonkers,Furniture,FUR-TA-10001095,836.592,-264.9208
US-2020-144057,5/9/2020,Cynthia Voltz,Austin,Office Supplies,OFF-AP-10000390,48.784,-131.7168
US-2020-144211,8/28/2020,Chad Sievert,Englewood,Office Supplies,OFF-PA-10002246,15.48,5.6115
US-2020-144351,11/14/2020,Ryan Crowe,Baltimore,Technology,TEC-PH-10001644,89.97,25.1916
US-2020-144393,10/28/2020,Suzanne McNair,Greenville,Office Supplies,OFF-BI-10004236,17.616,-14.0928
US-2020-144477,8/12/2020,Deborah Brumfield,Philadelphia,Office Supplies,OFF-AR-10000914,37.312,2.7984
US-2020-144547,11/10/2020,Maxwell Schwartz,Houston,Technology,TEC-AC-10004901,279.944,48.9902
US-2020-146066,8/21/2020,Rick Bensley,Philadelphia,Furniture,FUR-TA-10002530,815.292,-339.705
US-2020-146570,5/15/2020,Steve Nguyen,Jackson,Office Supplies,OFF-AR-10003856,8.34,2.1684
US-2020-146710,8/27/2020,Sung Shariari,Dallas,Office Supplies,OFF-PA-10002615,3.528,1.1466
US-2020-146794,9/26/2020,Sally Hughsby,Hesperia,Furniture,FUR-BO-10004467,424.9575,19.998
US-2020-146857,5/6/2020,Brad Eason,Springfield,Office Supplies,OFF-AP-10001205,54.48,15.2544
US-2020-147340,9/24/2020,Edward Becker,San Francisco,Furniture,FUR-FU-10002501,63.2,23.384
US-2020-147711,9/3/2020,Herbert Flentye,Baltimore,Furniture,FUR-BO-10003159,344.94,31.0446
US-2020-147991,5/5/2020,Zuschuss Donatelli,Chattanooga,Furniture,FUR-FU-10004270,16.72,3.344
US-2020-148110,9/5/2020,Anthony Rawles,Austin,Furniture,FUR-CH-10002647,347.802,-24.843
US-2020-148334,8/22/2020,Dorothy Dickinson,Houston,Office Supplies,OFF-BI-10003676,4.312,-6.8992
US-2020-148803,12/11/2020,Lena Radford,Homestead,Office Supplies,OFF-ST-10001476,85.224,7.4571
US-2020-148901,5/14/2020,Michael Kennedy,Jacksonville,Furniture,FUR-FU-10002396,30.192,8.3028
US-2020-148957,9/17/2020,Chuck Clark,Redmond,Office Supplies,OFF-LA-10002195,12.32,5.9136
US-2020-149790,9/26/2020,Shahid Collister,Houston,Office Supplies,OFF-BI-10002026,15.624,-24.9984
US-2020-150035,12/1/2020,Carl Ludwig,San Francisco,Furniture,FUR-FU-10003724,16.74,4.3524
US-2020-150140,4/6/2020,Valerie Mitchum,Burlington,Technology,TEC-PH-10002555,1294.75,336.635
US-2020-150147,4/25/2020,John Lucas,Philadelphia,Office Supplies,OFF-BI-10001153,20.724,-13.816
US-2020-150357,10/10/2020,Erica Bern,Greensboro,Office Supplies,OFF-BI-10002557,4.095,-2.73
US-2020-150567,5/17/2020,Roy Phan,Apopka,Office Supplies,OFF-BI-10000069,27.018,-21.6144
US-2020-150861,12/3/2020,Emily Grady,Oceanside,Furniture,FUR-CH-10002965,542.646,102.4998
US-2020-151260,12/11/2020,Steve Chapman,Springfield,Office Supplies,OFF-AP-10002892,73.536,9.192
US-2020-151827,3/31/2020,Carlos Soltero,Philadelphia,Technology,TEC-AC-10003289,31.984,1.1994
US-2020-151862,3/1/2020,Odella Nelson,Denver,Technology,TEC-PH-10003535,159.984,13.9986
US-2020-152051,6/25/2020,Theresa Swint,York,Furniture,FUR-CH-10002965,422.058,-18.0882
US-2020-152373,9/5/2020,Pete Takahito,San Antonio,Office Supplies,OFF-ST-10003479,93.456,-17.523
US-2020-152415,9/17/2020,Patrick O'Donnell,Marlborough,Furniture,FUR-FU-10002597,14.82,6.2244
US-2020-152835,5/19/2020,Roy Phan,Lafayette,Office Supplies,OFF-AR-10003056,21.4,6.206
US-2020-153129,12/26/2020,Frank Preis,Seattle,Office Supplies,OFF-PA-10003673,33.9,15.594
US-2020-153815,11/6/2020,Kelly Lampkin,Jacksonville,Furniture,FUR-CH-10000513,207.984,-28.5978
US-2020-154256,6/23/2020,Sally Matthias,New York City,Office Supplies,OFF-LA-10003720,25.83,12.1401
US-2020-154361,3/14/2020,Henia Zydlo,Columbus,Furniture,FUR-FU-10004020,21.88,6.2905
US-2020-155103,12/2/2020,Jamie Frazer,New York City,Office Supplies,OFF-BI-10004236,35.232,11.4504
US-2020-155173,3/6/2020,Julia Barnett,Philadelphia,Office Supplies,OFF-BI-10002982,2.043,-1.4982
US-2020-155180,1/22/2020,Toby Braunhardt,New York City,Office Supplies,OFF-BI-10004506,26.336,9.2176
US-2020-155404,9/22/2020,Ann Steele,Louisville,Furniture,FUR-FU-10004586,13.28,6.3744
US-2020-155768,12/1/2020,Laurel Beltran,Oxnard,Furniture,FUR-FU-10000448,31.96,1.598
US-2020-155971,6/6/2020,Ross Baird,Los Angeles,Office Supplies,OFF-LA-10000452,22.05,10.584
US-2020-156097,9/19/2020,Eugene Hildebrand,Aurora,Furniture,FUR-CH-10001215,701.372,-50.098
US-2020-156692,8/13/2020,Hunter Glantz,Kenner,Office Supplies,OFF-AP-10002222,17.34,4.6818
US-2020-156986,3/20/2020,Zuschuss Carroll,Salem,Office Supplies,OFF-BI-10002498,16.821,-12.8961
US-2020-157308,8/17/2020,Neoma Murray,Seattle,Office Supplies,OFF-BI-10003712,15.712,5.6956
US-2020-157490,10/6/2020,Laurel Beltran,Pueblo,Office Supplies,OFF-BI-10002571,11.976,-9.1816
US-2020-157728,9/22/2020,Ryan Crowe,Grand Rapids,Office Supplies,OFF-PA-10002195,35.56,16.7132
US-2020-157840,12/20/2020,Matt Collins,Fremont,Office Supplies,OFF-PA-10003673,33.9,15.594
US-2020-157945,9/26/2020,Natalie Fritzler,Decatur,Furniture,FUR-CH-10002331,747.558,-96.1146
US-2020-158288,11/26/2020,Eric Hoffmann,Philadelphia,Office Supplies,OFF-BI-10003364,78.759,-57.7566
US-2020-158309,11/26/2020,Pete Armstrong,Miami,Office Supplies,OFF-BI-10000145,3.744,-2.6208
US-2020-158680,7/1/2020,Nick Zandusky,Seattle,Office Supplies,OFF-BI-10000145,2.496,0.9048
US-2020-158708,6/26/2020,Alejandro Ballentine,Plano,Technology,TEC-AC-10003133,13.616,3.5742
US-2020-159093,5/9/2020,Ricardo Sperren,Los Angeles,Office Supplies,OFF-PA-10001260,32.04,14.418
US-2020-159415,4/17/2020,Charles Sheldon,Columbia,Furniture,FUR-FU-10003798,79.12,13.846
US-2020-159856,10/18/2020,Emily Phan,Tempe,Furniture,FUR-CH-10003396,307.92,-34.641
US-2020-160206,4/1/2020,Muhammed Yedwab,Milwaukee,Technology,TEC-PH-10000148,12.99,0.2598
US-2020-160528,8/23/2020,Mick Hernandez,Pharr,Furniture,FUR-FU-10004973,22.608,-10.1736
US-2020-161396,4/19/2020,Gary Mitchum,Columbus,Furniture,FUR-TA-10002622,205.176,-58.1332
US-2020-161683,12/3/2020,Caroline Jumper,Philadelphia,Office Supplies,OFF-AP-10000179,394.816,93.7688
US-2020-161844,12/9/2020,Damala Kotsonis,Franklin,Furniture,FUR-TA-10001676,79.974,-29.3238
US-2020-162026,10/8/2020,Joel Eaton,Los Angeles,Office Supplies,OFF-PA-10000167,61.96,27.882
US-2020-162103,11/13/2020,Laurel Beltran,Highland Park,Office Supplies,OFF-BI-10000285,3.136,-4.704
US-2020-162677,3/26/2020,Dean Braden,Jacksonville,Office Supplies,OFF-ST-10001291,67.64,5.9185
US-2020-162852,12/27/2020,Brooke Gillingham,Woodstock,Furniture,FUR-CH-10004853,845.488,-12.0784
US-2020-162859,2/15/2020,Patrick Gardner,New York City,Office Supplies,OFF-BI-10004519,398.352,124.485
US-2020-163258,12/29/2020,Phillip Flathmann,Los Angeles,Office Supplies,OFF-BI-10000138,11.232,3.9312
US-2020-163461,6/18/2020,Bobby Trafton,Frankfort,Office Supplies,OFF-PA-10003134,76.864,26.9024
US-2020-163538,8/26/2020,Shirley Schmidt,Franklin,Technology,TEC-AC-10002006,47.97,14.8707
US-2020-163881,11/24/2020,Sung Pak,Los Angeles,Furniture,FUR-CH-10001394,1684.752,210.594
US-2020-164189,3/24/2020,Dan Reichenbach,Gresham,Technology,TEC-PH-10003691,403.168,25.198
US-2020-164196,11/11/2020,Alejandro Savely,Noblesville,Furniture,FUR-TA-10001950,2678.94,241.1046
US-2020-164588,4/16/2020,Arthur Prichep,Columbus,Office Supplies,OFF-AR-10003056,12.84,3.7236
US-2020-164630,1/4/2020,Erica Bern,Charlotte,Technology,TEC-CO-10000971,959.968,119.996
US-2020-164945,11/22/2020,Cathy Armstrong,New York City,Office Supplies,OFF-BI-10001524,134.272,46.9952
US-2020-165078,11/5/2020,Michelle Arnett,Lawrence,Office Supplies,OFF-AR-10002987,39.68,16.2688
US-2020-165505,1/23/2020,Claudia Bergmann,Burlington,Office Supplies,OFF-AR-10003477,8.04,2.7336
US-2020-165953,12/31/2020,Emily Phan,Jacksonville,Office Supplies,OFF-AR-10000588,47.616,3.5712
US-2020-166660,1/30/2020,Tim Brockman,Seattle,Furniture,FUR-BO-10000468,48.58,7.7728
US-2020-167339,1/21/2020,Tamara Dahlen,San Diego,Furniture,FUR-CH-10000785,1013.488,76.0116
US-2020-167472,6/6/2020,Clytie Kelty,Little Rock,Office Supplies,OFF-BI-10000591,11.67,5.6016
US-2020-168095,7/15/2020,Mark Cousins,Portland,Furniture,FUR-CH-10004886,230.28,23.028
US-2020-168410,2/21/2020,Benjamin Venier,Oceanside,Furniture,FUR-FU-10000629,68.95,28.959
US-2020-168620,12/24/2020,Ross Baird,Charlotte,Office Supplies,OFF-BI-10001575,27.882,-20.4468
